source_id,request_id,url,source_type,title,publisher,retrieval_date,quality_score,relevance_score
src-01107,req-0333,https://news.example/research/semiconductors/01107,research report,Semiconductors: Pricing & Demand update for Global,Investor presentation,2024-05-12,70,74
src-01108,req-0324,https://gov.example/research/renewable-energy/01108,company source,Renewable Energy: Investment Trends update for United Kingdom,Market data provider,2024-01-12,90,73
src-01109,req-0098,https://gov.example/research/semiconductors/01109,regulatory,Semiconductors: Customer Behavior update for United Kingdom,Company newsroom,2025-10-11,82,61
src-01110,req-0079,https://news.example/research/cloud-computing/01110,government,Cloud Computing: Value Leakage update for United States,Trade publication,2024-12-09,65,59
src-01111,req-0422,https://company.example/research/banking/01111,industry source,Banking: Partnerships update for Japan,Market data provider,2024-01-28,71,82
src-01112,req-0436,https://regulator.example/research/electric-vehicles/01112,government,Electric Vehicles: Working Capital update for Middle East,Investor presentation,2025-01-19,82,88
src-01113,req-0031,https://research.example/research/generative-ai/01113,industry source,Generative AI: Value Leakage update for Southeast Asia,Company filing,2026-07-29,68,98
src-01114,req-0049,https://regulator.example/research/healthcare-technology/01114,industry source,Healthcare Technology: Supply Chain update for Japan,Market data provider,2025-06-01,67,82
src-01115,req-0153,https://gov.example/research/e-commerce/01115,government,E-commerce: Market Growth update for Southeast Asia,Market data provider,2026-03-09,93,79
src-01116,req-0235,https://regulator.example/research/healthcare-technology/01116,company source,Healthcare Technology: Customer Behavior update for Middle East,Industry association,2024-03-12,65,70
src-01117,req-0070,https://industry.example/research/semiconductors/01117,company source,Semiconductors: Risk & Exposure update for Canada,Investor presentation,2024-09-29,79,90
src-01118,req-0338,https://regulator.example/research/e-commerce/01118,company source,E-commerce: Partnerships update for Canada,Investor presentation,2025-03-23,98,91
src-01119,req-0288,https://company.example/research/generative-ai/01119,news,Generative AI: Investment Trends update for India,Financial press,2025-02-04,92,71
src-01120,req-0408,https://regulator.example/research/consumer-goods/01120,regulatory,Consumer Goods: Value Leakage update for Europe,Company newsroom,2025-03-06,66,70
src-01121,req-0443,https://research.example/research/semiconductors/01121,government,Semiconductors: Customer Behavior update for Canada,Trade publication,2024-11-19,78,85
src-01122,req-0298,https://news.example/research/automotive/01122,industry source,Automotive: Pricing & Demand update for United Kingdom,Investor presentation,2024-04-20,93,88
src-01123,req-0350,https://company.example/research/banking/01123,industry source,Banking: Market Growth update for Canada,Financial press,2024-09-07,66,85
src-01124,req-0360,https://research.example/research/cybersecurity/01124,regulatory,Cybersecurity: Partnerships update for Global,Investor presentation,2024-03-19,78,60
src-01125,req-0295,https://industry.example/research/logistics/01125,regulatory,Logistics: Competitor Movement update for Europe,Research publication,2025-01-01,77,82
src-01126,req-0287,https://gov.example/research/renewable-energy/01126,industry source,Renewable Energy: Technology Adoption update for Japan,Government statistics,2024-12-20,69,93
src-01127,req-0277,https://news.example/research/fintech/01127,regulatory,FinTech: Market Size update for Japan,Trade publication,2024-06-13,88,74
src-01128,req-0190,https://industry.example/research/automotive/01128,regulatory,Automotive: Value Leakage update for Southeast Asia,Trade publication,2026-06-15,98,58
src-01129,req-0112,https://news.example/research/electric-vehicles/01129,research report,Electric Vehicles: Investment Trends update for Australia,Regulatory authority,2025-03-26,90,63
src-01130,req-0039,https://research.example/research/semiconductors/01130,research report,Semiconductors: Technology Adoption update for Europe,Government statistics,2025-01-01,90,59
src-01131,req-0323,https://research.example/research/automotive/01131,industry source,Automotive: Risk & Exposure update for United Kingdom,Investor presentation,2025-08-03,93,57
src-01132,req-0107,https://regulator.example/research/cloud-computing/01132,news,Cloud Computing: Partnerships update for Japan,Regulatory authority,2025-11-25,77,97
src-01133,req-0232,https://company.example/research/fintech/01133,industry source,FinTech: Competitor Movement update for India,Market data provider,2024-03-14,65,65
src-01134,req-0449,https://company.example/research/electric-vehicles/01134,regulatory,Electric Vehicles: Operational Efficiency update for Middle East,Regulatory authority,2025-02-24,75,67
src-01135,req-0099,https://research.example/research/e-commerce/01135,regulatory,E-commerce: Operational Efficiency update for Japan,Market data provider,2024-05-13,75,80
src-01136,req-0006,https://gov.example/research/generative-ai/01136,research report,Generative AI: Risk & Exposure update for Canada,Industry association,2026-07-25,84,66
src-01137,req-0096,https://gov.example/research/cybersecurity/01137,news,Cybersecurity: Investment Trends update for Middle East,Company filing,2026-04-25,74,86
src-01138,req-0425,https://company.example/research/renewable-energy/01138,regulatory,Renewable Energy: Customer Behavior update for United Kingdom,Financial press,2026-07-28,63,71
src-01139,req-0192,https://news.example/research/automotive/01139,research report,Automotive: Investment Trends update for Global,Investor presentation,2025-12-03,78,84
src-01140,req-0203,https://news.example/research/e-commerce/01140,company source,E-commerce: Market Size update for Middle East,Company newsroom,2025-03-08,82,78
src-01141,req-0497,https://gov.example/research/banking/01141,regulatory,Banking: Competitor Movement update for Europe,Financial press,2026-05-09,96,98
src-01142,req-0261,https://news.example/research/healthcare-technology/01142,news,Healthcare Technology: Supply Chain update for United States,Trade publication,2025-09-02,63,98
src-01143,req-0464,https://news.example/research/automotive/01143,industry source,Automotive: Risk & Exposure update for Japan,Industry association,2025-04-27,83,59
src-01144,req-0313,https://company.example/research/consumer-goods/01144,industry source,Consumer Goods: Pricing & Demand update for United Kingdom,Industry association,2026-04-16,74,85
src-01145,req-0258,https://company.example/research/electric-vehicles/01145,company source,Electric Vehicles: Partnerships update for Europe,Investor presentation,2025-03-16,83,85
src-01146,req-0495,https://company.example/research/fintech/01146,company source,FinTech: Working Capital update for Japan,Company filing,2026-07-17,68,58
src-01147,req-0143,https://news.example/research/banking/01147,news,Banking: Investment Trends update for Global,Trade publication,2024-06-07,88,75
src-01148,req-0204,https://news.example/research/renewable-energy/01148,government,Renewable Energy: Market Size update for Global,Research publication,2025-05-15,73,94
src-01149,req-0333,https://industry.example/research/semiconductors/01149,regulatory,Semiconductors: Risk & Exposure update for Global,Market data provider,2025-05-03,83,97
src-01150,req-0425,https://research.example/research/renewable-energy/01150,research report,Renewable Energy: Customer Behavior update for United Kingdom,Market data provider,2026-01-13,85,85
src-01151,req-0423,https://industry.example/research/electric-vehicles/01151,government,Electric Vehicles: Risk & Exposure update for Southeast Asia,Company filing,2024-05-18,74,83
src-01152,req-0482,https://company.example/research/consumer-goods/01152,research report,Consumer Goods: Technology Adoption update for India,Company filing,2024-01-02,99,80
src-01153,req-0014,https://industry.example/research/fintech/01153,regulatory,FinTech: Competitor Movement update for Middle East,Research publication,2025-02-04,86,84
src-01154,req-0067,https://gov.example/research/semiconductors/01154,government,Semiconductors: Market Size update for Southeast Asia,Research publication,2024-01-04,88,96
src-01155,req-0170,https://news.example/research/semiconductors/01155,news,Semiconductors: Customer Behavior update for United Kingdom,Industry association,2024-01-02,88,55
src-01156,req-0462,https://industry.example/research/cloud-computing/01156,regulatory,Cloud Computing: Product Launches update for Southeast Asia,Company filing,2025-04-16,76,63
src-01157,req-0248,https://research.example/research/logistics/01157,industry source,Logistics: Partnerships update for Global,Trade publication,2025-06-27,82,60
src-01158,req-0489,https://industry.example/research/e-commerce/01158,news,E-commerce: Risk & Exposure update for Global,Investor presentation,2024-05-08,82,82
src-01159,req-0053,https://research.example/research/healthcare-technology/01159,industry source,Healthcare Technology: Risk & Exposure update for India,Trade publication,2025-11-27,66,83
